geoid,pm25_Val,MEAN_Af_HI,MEAN_TEMP,MEAN_HEAT_INDEX,CMAQ_NO2,CMAQ_O3,CMAQ_PM25,proportionA,proportionB,proportionC,proportionD,proportionCorD,primary_grade_4levels,primary_grade_3levels,HPRICETIER,VULNERABLE,CHANGE,VUL_PRICE,overcrowded_total,median_rent,median_home_value,cost_burdened_total,percentage_foreign_born,average_household_size,percentage_family_households,percentage_four_year_degree_or_higher_total,pop_density (sq.mi.),number_children,number_seniors,percentage_seniors,percentage_children,percentage_overcrowding,cost_burdened_owners_renters,simpson,specCt,uniqSp,ndvi,acs_population,svi_pecentile,trees_n,trees_area,trees_den,trees_crown_den,zip_code,asthma_5yr_avg,asthma_age_adj_rate,urban_flood_suscep,heatisl,nn_q3_pm2_5,logtraf,city_property_tot,hardship,pct_white,pct_black,pct_nativeam,pct_asian,pct_other,prop_comm,prop_plndev,prop_resdntl,CLRRt,AdAsthRt,PhysRate,LngCncRt,CancerRt,HypRt,logtrafScld,pct_pacis,pct_hisp,aland,awater,intptlat,intptlon,commarea_n,community
17031580800,11.09766817,101.26752,84.57473673,89.59434118,17.34205818,29.8074646,11.04539776,0,0,0.876174,0.005199,0.881373,C,CD,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",128,869,162500,246,49.66109354,4.21,84.33098592,10.28248588,31270.24272,598,84,3.795752372,27.02214189,22.53521,43.30986,,,,0.280112,2213,82.1,456,30949,0.002488,16.9,60632,195.5,93,9.8,95.2,10.9,4.9,0,38.8,53.6,0,1.8,0.7,43.9,0,0,0,26.2,11.5,35.8,44.32203229,366.897263,15.8,72.0588235294118,0,95.6,183294,0,+41.8102197,-087.6866436,58,BRIGHTON PARK
17031580501,11.0009017,100.59229,84.74520387,89.41979609,18.71780396,28.7545166,11.28263664,0,0,0.108985,0.891015,1,D,CD,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",298,835,149800,662,44.30837181,3.25,74.47988904,15.56459817,26214.78264,1516,299,6.002810681,30.43565549,20.66574,45.90846,,,,0.256655,4981,85.6,1310,75222,0.002662,15.3,60632,168,55.1,9.6,89.7,10.8,4.7,4,41.2,45.6,3.4,3.7,5.2,42.2,0,0,4,26.2,11.5,35.8,44.32203229,366.897263,15.8,69.1176470588235,0,85.9,492117,0,+41.8199860,-087.6994962,58,BRIGHTON PARK
17031834600,10.39533403,99.96752675,84.34081752,89.66198139,17.32750215,30.0023431,10.64038077,0,0,0,0.999222,0.999222,D,CD,Lower-cost,1,Rising,"Vulnerable, Prices Rising",43,792,113800,519,4.202531646,2.79,33.44444444,4.602235371,3274.329929,431,311,15.74683544,21.82278481,4.777778,57.66667,0.667,3,3,0.365715,1975,97.9,5196,313767,0.003326,20.1,60621,269,249.2,9.4,52.7,10.3,6.6,224,36.2,10.9,88,0,0,1.2,27,0,197,39,15.8,28.1,113.840803,627.1689508,37,97.0588235294118,0,11.3,1562222,0,+41.7872463,-087.6343057,68,ENGLEWOOD
17031630100,11.02334309,100.3851853,84.74627945,89.82081835,17.13917308,29.94826877,11.03114932,,,,,,,,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",27,678,126800,146,37.05263158,4.09,67.79661017,7.263922518,4842.789324,268,28,2.947368421,28.21052632,9.152542,49.49153,,,,0.30131,950,85.1,1317,79926,0.002592,15.7,60609,195.5,93,9.4,96.7,10.4,5.3,24,36.1,51,20.4,0,0,28.6,22,0,2,15.4,NA,33.8,35.26626794,366.5513563,17.6,77.9411764705882,0,74.7,508073,0,+41.7992713,-087.6816688,63,GAGE PARK
17031611700,10.98794794,99.88762431,84.04325605,89.58829291,16.51254985,30.50288985,10.80054137,0,0,1,0,1,C,CD,Lower-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",36,850,110000,369,23.73974209,3.34,65.16245487,5.723905724,13458.38671,450,169,9.906213365,26.37749121,6.498195,66.6065,,,,0.422844,1706,84.3,1468,99616,0.004471,30.3,60609,195.5,93,9.9,90.9,10.2,4.3,93,47.3,36,41,0,0,22.9,1,0,92,36.4,10.5,32,67.22063136,474.5761204,23.1,63.2352941176471,0,58.2,328310,0,+41.7975991,-087.6719762,61,NEW CITY
17031611200,11.13276672,100.4957041,84.36877873,89.70269161,16.0723848,30.89188592,10.54919404,0,0,0.000496,0.999504,1,D,CD,Lower-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",30,740,85400,384,38.46153846,4.24,69.62190352,6.218057922,19767.16785,735,156,6.25,29.44711538,3.911343,50.06519,0.667,3,3,0.368221,2496,93.1,1247,84891,0.003813,26,60609,195.5,93,9.6,90.9,10.4,4,56,33.6,51.3,21.6,0.2,0.3,26.6,25,0,31,36.4,10.5,32,67.22063136,474.5761204,23.1,58.8235294117647,0,70.4,327038,0,+41.8049939,-087.6624414,61,NEW CITY
17031611400,11.13275242,100.5921747,84.42805494,89.61301173,16.57728958,30.46637344,10.81568241,0,0,0.003042,0.996958,1,D,CD,Lower-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",112,729,118300,345,49.18300654,4.46,65.75052854,4.644549763,24264.87559,883,131,4.281045752,28.85620915,11.83932,36.46934,0,1,1,0.311084,3060,88.3,1023,61734,0.003132,18.9,60609,195.5,93,9.5,93.4,10.4,4.2,1,35.7,66.9,1.1,2.3,0,29.7,0,0,1,36.4,10.5,32,67.22063136,474.5761204,23.1,61.7647058823529,0,95.1,326619,0,+41.8048929,-087.6721661,61,NEW CITY
17031611800,10.99623489,99.80038248,84.0203954,89.4022488,16.471723,30.52591821,10.79099297,0,0,1,0,1,C,CD,Lower-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",17,888,103800,247,25.14644351,3.74,64.39169139,1.203912716,18883.17923,483,238,9.958158996,20.20920502,2.522255,36.64688,0.5,2,2,0.384025,2390,71.4,1156,77731,0.003526,23.7,60609,195.5,93,9.7,91.1,10.2,5.1,41,33.3,18.6,58.9,0,0,22.6,17,0,24,36.4,10.5,32,67.22063136,474.5761204,23.1,75,0,39.5,327809,0,+41.7976477,-087.6671138,61,NEW CITY
17031611300,11.14601994,100.8476585,84.61431172,89.70132759,16.57728958,30.46637344,10.81568241,0,0,0.002329,0.997671,1,D,CD,Lower-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",20,749,88500,370,39.78579929,3.41,63.42321219,3.808487486,19965.70576,799,141,5.593018643,31.69377231,2.344666,43.37632,0.8,5,5,0.279285,2521,94.3,1051,62716,0.003214,19.2,60609,195.5,93,9.5,93.1,10.4,5.2,6,38.4,60.8,9.4,0,0,29.8,5,0,1,36.4,10.5,32,67.22063136,474.5761204,23.1,76.4705882352941,0,87.5,327029,0,+41.8049362,-087.6673039,61,NEW CITY
17031670300,10.76063395,100.4571718,84.00180215,89.94850682,15.49613953,31.1046529,10.54761143,0,0,0.987808,0.012192,1,C,CD,Lower-cost,1,Rising,"Vulnerable, Prices Rising",0,785,88000,216,11.90053286,3.37,39.57845433,12.31593039,8936.74728,252,252,22.38010657,22.38010657,0,50.58548,0,1,1,0.430472,1126,99.2,1486,103832,0.004554,31.8,60636,300.5,249.3,9.7,88.9,10.1,5.3,52,26.3,12.1,73,0,0.4,14.6,11,0,41,35.2,13.4,35.5,90.50873303,552.7341756,41.4,77.9411764705882,0,22.5,326330,0,+41.7903576,-087.6669167,67,WEST ENGLEWOOD
17031611900,10.96501048,100.420375,83.75634721,89.31060466,16.27015407,30.68200261,10.69251031,0,0,0.64588,0.002288,0.648168,C,CD,Lower-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",22,774,144600,281,10.75766339,3.76,52.79279279,2.830188679,7312.592504,601,203,11.74089069,34.75997687,3.963964,50.63063,0.913,17,14,0.473662,1729,90.5,2877,211770,0.004698,34.6,60609,195.5,93,9.5,82.2,10.1,3.8,116,44.1,8,77.3,0,0,14.7,18,0,98,36.4,10.5,32,67.22063136,474.5761204,23.1,55.8823529411765,0,19.4,612381,41168,+41.7985375,-087.6595552,61,NEW CITY
17031611600,10.98074293,100.1830807,84.44630192,89.74672271,17.05908634,30.04649721,10.96373014,0,0,0.717662,0,0.717662,C,CD,Lower-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",11,684,76600,202,30.41044776,3.12,66.47834275,1.339829476,13215.57651,411,182,11.31840796,25.55970149,2.071563,38.04143,,,,0.390436,1608,90.9,1296,83938,0.004113,26.6,60609,195.5,93,9.7,95.5,10.3,4.2,18,42,39.7,37.1,0,0.3,22.8,5,0,13,36.4,10.5,32,67.22063136,474.5761204,23.1,61.7647058823529,0,59.1,315136,0,+41.7975955,-087.6767426,61,NEW CITY
17031670100,10.73696661,101.8101701,84.10857591,90.42770692,15.55941476,31.08603574,10.49031125,0,0,0.000126,0.996619,0.996745,D,CD,Lower-cost,1,Rising,"Vulnerable, Prices Rising",0,752,137100,100,7.838983051,2.69,53.50649351,8.827238335,7479.383283,107,190,20.12711864,11.33474576,0,25.97403,,,,0.456357,944,65.9,1406,106745,0.004301,32.7,60636,300.5,249.3,9.6,73.7,10,4.8,70,39.4,7.9,85.8,0,0,6.2,39,0,31,35.2,13.4,35.5,90.50873303,552.7341756,41.4,70.5882352941177,0,11.6,326892,0,+41.7904937,-087.6572084,67,WEST ENGLEWOOD
17031670400,10.76751518,100.6191913,84.47023862,90.1518899,15.52322246,31.08729319,10.55505959,0,0,1,0,1,C,CD,Lower-cost,1,Rising,"Vulnerable, Prices Rising",23,934,122800,281,9.118357488,3.1,70.41984733,6.708975521,13139.66583,412,284,17.14975845,24.87922705,4.389313,53.62595,0,1,1,0.389564,1656,85.8,1337,96596,0.004096,29.6,60636,300.5,249.3,9.7,88.8,10.1,4.3,28,44.4,9.4,80.1,0,0,10.5,19,0,9,35.2,13.4,35.5,90.50873303,552.7341756,41.4,63.2352941176471,0,19.6,326418,0,+41.7902996,-087.6717698,67,WEST ENGLEWOOD
17031670200,10.75617361,101.4279173,84.00828004,90.07883399,15.52766931,31.09523054,10.51837406,0,0,0.005346,0.994654,1,D,CD,Lower-cost,1,Rising,"Vulnerable, Prices Rising",21,907,85300,170,0,2.18,60.90909091,6.504065041,7011.505901,269,131,14.81900452,30.42986425,6.363636,51.51515,,,,0.441481,884,89.2,1324,96178,0.004055,29.5,60636,300.5,249.3,9.7,74.7,10.1,4.7,97,44.9,5.4,93.1,0.6,0,0.9,21,13,63,35.2,13.4,35.5,90.50873303,552.7341756,41.4,69.1176470588235,0,2.7,326542,0,+41.7904247,-087.6620627,67,WEST ENGLEWOOD
17031670500,10.71847701,100.5243371,84.62143378,89.97871964,16.10477695,30.67957063,10.8494453,0,0,0.569875,0,0.569875,C,CD,Lower-cost,1,Rising,"Vulnerable, Prices Rising",7,873,93000,169,15.18624642,3.47,57.14285714,5.225988701,4356.217939,227,188,17.95606495,21.68099331,2,48.28571,0,1,1,0.323213,1047,92.7,1692,109690,0.002718,17.6,60636,300.5,249.3,9.5,91.5,10.3,4.9,14,41.4,7.6,71.6,1.7,0,19.1,3,0,11,35.2,13.4,35.5,90.50873303,552.7341756,41.4,72.0588235294118,0,26.6,622494,0,+41.7865780,-087.6764044,67,WEST ENGLEWOOD
17031680500,10.6870532,101.2141572,83.90529625,90.14672258,15.53568244,31.10160177,10.48433932,0,0,0.00107,0.998866,0.999936,D,CD,Lower-cost,1,Rising,"Vulnerable, Prices Rising",0,888,88100,243,3.750937734,2.69,59.91091314,7.803790412,10562.6229,399,124,9.302325581,29.93248312,0,54.12027,0.667,3,3,0.482135,1333,89,1505,116113,0.004604,35.5,"60636,60621",269,249.2,9.5,68.1,10,4.8,87,37.8,1.6,94.6,0,0,3.8,25,0,62,39,15.8,28.1,113.840803,627.1689508,37,70.5882352941177,0,3.8,326856,0,+41.7905639,-087.6523524,68,ENGLEWOOD
17031834700,10.59175754,99.97523777,83.93337365,89.77971609,17.23414509,29.94263309,10.72527937,0,0,0,1,1,D,CD,Lower-cost,1,Rising,"Vulnerable, Prices Rising",13,880,137500,310,5.119214586,2.27,49.53789279,4.476093591,5613.033826,414,186,13.04347826,29.03225806,2.402957,57.30129,,,,0.429219,1426,99.2,2475,178519,0.003761,27.1,60621,269,249.2,9.4,59.3,10.1,5.2,143,53,7.2,88.9,0,3,0.9,51,0,92,39,15.8,28.1,113.840803,627.1689508,37,76.4705882352941,0,7.8,657991,0,+41.7906903,-087.6450334,68,ENGLEWOOD
17031835100,10.86787045,100.4583527,84.89395817,89.86167353,16.30254569,30.53758936,10.90476267,0,0,0.710326,0,0.710326,C,CD,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",106,959,120200,665,32.44323342,4.3,73.54458364,6.514414077,14201.38763,1648,382,6.939146231,29.93642144,7.811349,49.00516,0.5,2,2,0.281225,5505,91.3,2402,165559,0.002392,16.5,"60636,60629,60632",348.25,93.9,9.8,97.3,10.8,5.5,3,26,40.2,15.5,0.4,0.6,43.3,2,0,1,15.4,NA,33.8,35.26626794,366.5513563,17.6,80.8823529411765,0,81.7,1003979,0,+41.7901579,-087.6862479,63,GAGE PARK
17031630400,10.94153237,100.2751605,84.78434203,89.46605295,16.69212976,30.25851337,10.99980324,0,0,1,0,1,C,CD,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",262,841,142100,931,38.80509591,4.35,79.5480226,3.312191684,26869.87535,2215,317,4.641968077,32.43520281,14.80226,52.59887,,,,0.29217,6829,83.3,1630,100994,0.002476,15.3,60632,168,55.1,9.9,97.6,10.7,4.7,0,45.4,54.8,1.1,0,0,44.1,0,0,0,15.4,NA,33.8,35.26626794,366.5513563,17.6,69.1176470588235,0,94.1,658248,0,+41.7972545,-087.6987811,63,GAGE PARK
17031630800,11.03451371,101.3755945,85.26914861,90.2522559,16.5079576,30.38823479,10.96262632,0,0,1,0,1,C,CD,Moderate-cost,0,Rising,0,195,787,142600,783,37.09745465,4.52,80.8523059,11.73913043,28083.25349,2066,342,4.809450148,29.05357896,11.38354,45.70928,0.667,3,3,0.269829,7111,82,1281,79787,0.001953,12.2,"60629,60632",348.25,93.9,10,97.7,11,4.7,0,38.1,39.8,3,0.2,0,57,0,0,0,15.4,NA,33.8,35.26626794,366.5513563,17.6,69.1176470588235,0,93.7,655815,0,+41.7899652,-087.6985725,63,GAGE PARK
17031660302,11.02850008,100.4215279,85.03059568,89.74717719,16.02321059,30.72722776,10.85725172,0,0,1,0,1,C,CD,Moderate-cost,0,Rising,0,54,896,123100,857,48.22709163,4.28,72.94197031,12.5,26435.07869,1286,356,7.091633466,25.61752988,3.643725,57.82726,,,,0.258119,5020,82.3,1163,73552,0.002365,15,60629,348.25,93.9,10,97.2,10.8,4.8,12,35.3,39.6,22.4,0,1.2,36.9,11,0,1,40.5,13.6,36.7,55.97377438,474.4519426,27.7,70.5882352941177,0,71.7,491837,0,+41.7835957,-087.6983926,66,CHICAGO LAWN
17031660400,11.24553847,100.4770182,84.77652674,89.81373926,16.37041278,30.34391468,11.27728863,0,0,1,0,1,C,CD,Moderate-cost,0,Rising,0,105,754,147400,673,40.50381173,4.75,75.39410555,10.78247847,24205.2141,1748,389,6.446801458,28.96917468,7.19671,46.12748,0.18,10,2,0.308353,6034,89.5,1664,112596,0.002577,17.4,60629,348.25,93.9,10,97.8,10.6,4.9,19,25.3,39.9,2.6,0,0,57.6,2,17,0,40.5,13.6,36.7,55.97377438,474.4519426,27.7,72.0588235294118,0,90.4,645646,0,+41.7825321,-087.7080441,66,CHICAGO LAWN
17031835000,10.77086103,100.6902703,85.01936305,89.8556273,15.43233079,31.14454083,10.53509791,0,0,0.810332,0,0.810332,C,CD,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",126,828,124800,1113,18.21415866,3.7,56.24675998,4.982311321,14501.77106,1515,634,11.27712558,26.94770544,6.531882,57.69829,,,,0.237593,5622,97.7,1935,118829,0.001927,11.8,"60636,60629",348.25,93.9,9.9,96.1,10.8,5.2,1,40,15.8,56,0,0,28.2,1,0,0,40.5,13.6,36.7,55.97377438,474.4519426,27.7,76.4705882352941,0,43.7,1004079,0,+41.7828495,-087.6860492,66,CHICAGO LAWN
17031660900,10.7773635,98.9707836,83.82511378,88.9478699,17.66708901,29.28051046,11.26417917,,,,,,,,Lower-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",112,993,133800,886,7.562846187,4.22,65.49749463,5.301129235,6711.526275,1306,455,9.693225394,27.82275245,8.01718,63.42162,0.964,45,36,0.470845,4694,96.1,6338,467543,0.003499,25.8,"60636,60629",348.25,93.9,9.9,86,10.2,5.5,1,39.2,10.4,79,0,0.5,10.2,0,0,1,40.5,13.6,36.7,55.97377438,474.4519426,27.7,80.8823529411765,0,12.2,1811423,161566,+41.7678191,-087.6990630,66,CHICAGO LAWN
17031660700,10.5121274,100.4805658,84.6312772,89.80630003,15.66068099,30.96544857,10.6296326,0,0,1,0,1,C,CD,Lower-cost,0,Not_Rising,0,18,922,96400,252,1.380552221,3.12,49.01315789,6.785714286,8976.687949,259,400,24.00960384,15.54621849,2.960526,41.44737,0,1,1,0.337563,1666,92.6,1513,106291,0.003148,22.1,60636,300.5,249.3,9.9,88.6,10.2,5.3,23,42.3,4.5,91.5,0,0,4,15,0,8,40.5,13.6,36.7,55.97377438,474.4519426,27.7,77.9411764705882,0,6.8,480681,0,+41.7738452,-087.6810955,66,CHICAGO LAWN
17031660301,10.9801507,100.1887684,85.16606128,89.83792597,16.02384967,30.72313964,10.86455935,0,0,1,0,1,C,CD,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",27,756,157000,376,30.3915063,3.1,67.10280374,3.835616438,23831.15928,478,87,5.773059058,31.71864632,5.046729,70.28037,0,1,1,0.229384,1507,93.5,357,21921,0.00218,13.4,60629,348.25,93.9,10,96.5,10.8,4.2,0,36.2,31.2,33.1,0,0,35.6,0,0,0,40.5,13.6,36.7,55.97377438,474.4519426,27.7,61.7647058823529,0,63.4,163782,0,+41.7799541,-087.6982872,66,CHICAGO LAWN
17031660600,,100.5398363,85.16372113,90.15658248,16.02903551,30.66571319,10.92348571,0,0,1,0,1,C,CD,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",63,845,129900,1171,21.52266895,3.81,62.42774566,5.911618379,22985.5871,1484,481,8.229255774,25.38922156,3.034682,56.40655,0,1,1,0.278469,5845,95.3,1810,121288,0.002748,18.4,"60636,60629",348.25,93.9,10,95.2,10.6,5,1,38.6,26.3,50.4,0,0,23.2,1,0,0,40.5,13.6,36.7,55.97377438,474.4519426,27.7,73.5294117647059,0,43.5,658608,0,+41.7772873,-087.6933406,66,CHICAGO LAWN
17031671100,10.46044954,99.29148373,84.05170553,89.7124918,16.02820276,30.61582698,10.64604257,0,0,0.016074,0.98124,0.997313,D,CD,Lower-cost,1,Rising,"Vulnerable, Prices Rising",29,996,66400,109,0,2.41,66.22073579,15.73426573,11027.7966,472,126,12.06896552,45.21072797,9.698997,36.45485,0.5,2,2,0.409443,1044,79.1,865,58857,0.003528,24,60636,300.5,249.3,9.4,71.3,10.1,4.1,56,37.9,0.8,96.7,0,0,2.5,8,9,39,35.2,13.4,35.5,90.50873303,552.7341756,41.4,60.2941176470588,0,0.2,245194,0,+41.7767771,-087.6617159,67,WEST ENGLEWOOD
17031660800,10.77575932,100.551602,85.05799073,90.37169571,16.00802991,30.59911594,10.88770795,0,0,1,0,1,C,CD,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",83,871,138900,959,17.12707182,3.64,69.21226699,7.056043214,19312.59423,1412,394,8.062205852,28.89298138,4.99098,57.66687,,,,0.303122,4887,85.5,1759,116666,0.002684,17.8,"60636,60629",348.25,93.9,10,87.8,10.5,5.2,0,30.7,20.8,53.8,0,0.8,24.7,0,0,0,40.5,13.6,36.7,55.97377438,474.4519426,27.7,76.4705882352941,0,41,655390,0,+41.7736413,-087.6932656,66,CHICAGO LAWN
17031661000,10.63268142,100.9004533,84.83203973,90.18229441,16.52710419,30.21679678,10.86236739,0,0,0.559064,0.346229,0.905294,C,CD,Moderate-cost,0,Rising,0,28,1006,110000,1012,6.34089587,2.89,56.78418803,13.63149438,11936.53644,1242,766,14.85359705,24.08376963,1.495726,54.05983,0.5,2,2,0.320975,5157,86.2,2964,214915,0.002649,19.2,"60636,60629",348.25,93.9,10,83.6,10.3,5.6,10,35.1,9.7,86.1,0,0.2,4,2,0,8,40.5,13.6,36.7,55.97377438,474.4519426,27.7,82.3529411764706,0,12.4,1118966,0,+41.7618177,-087.6850469,66,CHICAGO LAWN
17031671400,10.46012735,100.795682,84.33940292,90.06306077,15.56684017,31.02196656,10.55535216,0,0,1,0,1,C,CD,Lower-cost,0,Not_Rising,0,1,1185,80800,218,1.93687231,3.05,68.25726141,2.604166667,7284.617958,215,293,21.01865136,15.42324247,0.207469,45.22822,,,,0.38307,1394,78.8,1922,146826,0.003878,29.6,60636,300.5,249.3,9.9,83.9,10.2,4.3,34,40.3,3.5,94.4,0,0,2.1,0,0,34,35.2,13.4,35.5,90.50873303,552.7341756,41.4,63.2352941176471,0,5.6,495626,0,+41.7737921,-087.6762289,67,WEST ENGLEWOOD
17031420500,10.36348724,97.48649509,83.30659231,87.48609862,14.88758171,31.90912476,10.22242344,0,0,0,0.973416,0.973416,D,CD,Lower-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",33,939,164700,361,5.967450271,1.8,46.18272841,15.28957529,17468.06005,336,308,18.56540084,20.25316456,4.130163,45.18148,0.667,3,3,0.267027,1659,91.3,685,38335,0.002785,15.6,60637,348.5,268.8,9.5,53.2,10.4,0,11,25.1,0,97.6,0,1.3,1,6,0,5,36.5,12.3,27.1,106.6853478,602.9923383,36.3,0,0,6,245980,0,+41.7831002,-087.6084261,42,WOODLAWN
17031671500,10.44311523,100.2326446,84.26318676,90.33764602,18.84378249,28.32817739,11.0468804,0,0,1,0,1,C,CD,Lower-cost,1,Rising,"Vulnerable, Prices Rising",27,864,72000,432,7.212974819,3.11,62.96758105,2.967898243,8186.683733,564,469,20.01707213,24.07170294,3.366584,53.86534,,,,0.387111,2343,95.4,2513,172140,0.00339,23.2,60636,300.5,249.3,9.9,78.8,10.3,5.2,118,36.2,6.2,75.6,0,0,18.2,7,1,110,35.2,13.4,35.5,90.50873303,552.7341756,41.4,76.4705882352941,0,18.6,741246,0,+41.7681722,-087.6696315,67,WEST ENGLEWOOD
17031670800,10.56358337,99.54510423,84.246761,90.00111743,15.44680534,31.14293351,10.5119977,0,0,0.001599,0.998401,1,D,CD,Lower-cost,1,Rising,"Vulnerable, Prices Rising",26,792,123300,249,2.375296912,2.66,48.32713755,10.58201058,10025.03032,294,330,26.12826603,23.27790974,4.832714,46.28253,,,,0.379283,1263,98.8,977,70079,0.002994,21.5,60636,300.5,249.3,9.7,69.8,10.2,4.8,56,36.3,1.9,98.1,0,0,0,15,20,21,35.2,13.4,35.5,90.50873303,552.7341756,41.4,70.5882352941177,0,1.9,326299,0,+41.7831442,-087.6618790,67,WEST ENGLEWOOD
17031680600,10.58597755,101.157661,83.80113137,89.43671769,15.95548706,30.82625189,10.58997756,0,0,0,1,1,D,CD,Lower-cost,1,Rising,"Vulnerable, Prices Rising",33,840,104200,217,0.9174311927,3.15,71.15384615,9.768907563,10376.90577,344,124,9.480122324,26.29969419,9.065934,59.61538,,,,0.47048,1308,94.2,1310,91924,0.004013,28.2,"60636,60621",269,249.2,9.5,61,10.2,3.7,125,55,2.5,96.6,0,0.9,0,25,0,100,39,15.8,28.1,113.840803,627.1689508,37,54.4117647058824,0,0,326466,0,+41.7832811,-087.6521652,68,ENGLEWOOD
17031834900,10.50348735,99.22884213,83.48509758,88.95272587,15.53546984,31.08223449,10.48863473,0,0,0,0.62992,0.62992,D,CD,Lower-cost,1,Rising,"Vulnerable, Prices Rising",13,796,88400,371,0.9907120743,2.63,45.45454545,8.293075684,6404.152606,373,338,20.92879257,23.09597523,1.790634,51.10193,0.667,3,3,0.470916,1615,97.6,2514,194483,0.003849,29.8,60636,300.5,249.3,9.5,72.6,10.1,4.8,74,67.6,1.2,96.7,0,0,2,20,4,50,35.2,13.4,35.5,90.50873303,552.7341756,41.4,70.5882352941177,0,0.2,653144,0,+41.7722986,-087.6567361,67,WEST ENGLEWOOD
17031671200,10.4319849,99.02941644,84.30605042,90.42264237,15.54580948,31.03003453,10.50139605,0,0,1,0,1,C,CD,Lower-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",13,1011,160900,179,0,3.27,59.60912052,2.276176024,9929.694393,280,153,16.29392971,29.81895634,4.234528,58.30619,0,1,1,0.386341,939,88.4,894,61006,0.00365,24.9,60636,300.5,249.3,9.7,80.7,10.2,5.1,53,36.4,1.4,98.6,0,0,0,16,0,37,35.2,13.4,35.5,90.50873303,552.7341756,41.4,75,0,0,244922,0,+41.7766993,-087.6665823,67,WEST ENGLEWOOD
17031670600,10.60957861,100.6461613,84.09836248,89.81368377,15.41101265,31.15921783,10.52420044,0,0,0.969173,0,0.969173,C,CD,Lower-cost,0,Rising,0,0,785,76700,104,0.9523809524,3.45,58.78962536,5.653710247,8315.667886,191,248,23.61904762,18.19047619,0,29.97118,0,3,1,0.422623,1050,69.7,1514,112661,0.00463,34.4,60636,300.5,249.3,9.4,86.8,10.2,4,83,41.2,5.8,93.8,0,0,0.4,2,0,81,35.2,13.4,35.5,90.50873303,552.7341756,41.4,58.8235294117647,0,5.3,327032,0,+41.7830054,-087.6715772,67,WEST ENGLEWOOD
17031670700,10.5794425,100.0890746,84.07492238,90.11879366,15.41101265,31.15921783,10.52420044,0,0,0.995282,0.004718,1,C,CD,Lower-cost,1,Rising,"Vulnerable, Prices Rising",12,989,94200,209,7.742537313,2.53,71.62921348,2.755267423,8497.748232,372,139,12.96641791,34.70149254,3.370787,58.70787,,,,0.422497,1072,94.4,1367,105060,0.004184,32.2,60636,300.5,249.3,9.4,84.9,10.1,5,83,32.4,11.2,83,0,0,5.8,0,0,83,35.2,13.4,35.5,90.50873303,552.7341756,41.4,73.5294117647059,0,16.9,326730,0,+41.7830686,-087.6667315,67,WEST ENGLEWOOD
17031671300,10.4295783,100.2434717,84.25583241,90.03745509,15.60027147,30.99252062,10.56203546,0,0,1,0,1,C,CD,Lower-cost,1,Rising,"Vulnerable, Prices Rising",29,690,78100,268,2.204724409,3.41,65.36585366,7.375886525,10180.08511,467,431,22.62467192,24.5144357,4.715447,43.57724,,,,0.421452,1905,94.7,1873,135838,0.003865,28,60636,300.5,249.3,9.9,83.2,10.2,4.1,81,40.1,0,94.8,0,0,5.2,0,0,81,35.2,13.4,35.5,90.50873303,552.7341756,41.4,60.2941176470588,0,5.2,484665,0,+41.7739015,-087.6713493,67,WEST ENGLEWOOD
17031671600,10.46379876,99.92910573,84.16523909,90.20514483,15.54533768,31.03043365,10.50122356,0,0,0.032554,0.966117,0.998671,D,CD,Lower-cost,1,Rising,"Vulnerable, Prices Rising",18,794,110300,471,1.140873016,3.36,53.04101839,1.958456973,12823.87402,308,479,23.75992063,15.27777778,2.545969,66.61952,0,1,1,0.395605,2016,97.3,1486,97321,0.00365,23.9,60636,300.5,249.3,9.6,73.8,10.2,5,61,47.3,1.9,94.4,0,0,3.7,7,0,54,35.2,13.4,35.5,90.50873303,552.7341756,41.4,73.5294117647059,0,1.9,407164,0,+41.7694999,-087.6615113,67,WEST ENGLEWOOD
