geoid,HeathDeath_Percent,leadPoisonR,ndvi,treesN10,treeCrwDn,socvlnIndx,hrdshpIndx,urbanFlood,surfcTemp,trafficVol,nnetPM25,chAsthmaED,chAsthma17,pop18,whiteP18,blackP18,amIndP18,asianP18,hispP18,other18,chldren18,senior18,zipCode,comArea,comAreaNm,plantDivrs,plantTotl,plantSpec,redLined,mdRent18,mdHome18,frgnBrn18,hhldSize18,fmHhld18,college18,popDens18,ovrcwdHs18,costBurd18,hsngSuscp,hsngVuln,hsngChng,dsplcPresr,chwAirTemp,chwHeatAve,chwHeatMax,eclipsPM25,lungCRt17,physRt17,adAsthma17,cancerRt17,hyptRt17
17031030400,1.02,1.462765957,0.297339,1047,21.1,56,20.5,8.7,44.5,5.6,10.5,46,83.2,,81,3.7,,6.5,32.2,7.8,13.55538342,13.09062742,60660,77,EDGEWATER,0.8,5,5,C,909,331500,28.96979086,2.11,38.9441469,61.38253638,19300.50328,2.448355,36.41928,High-cost,1,Rising,"Vulnerable, Prices Rising",81.60964052,85.31746527,93.09479657,9.578496933,58.56366957,16.8,6.8,537.1287363,30.5
17031030706,5.11,1.462765957,0.406921,1152,17.3,64.9,18.6,8.4,25.4,5.8,10.5,84.25,93.8,,62.5,17.8,,18.4,7.2,1.3,8.162568306,30.22540984,"60660,60640",77,EDGEWATER,0.874,33,19,,1005,245700,32.82103825,1.54,28.03784861,59.10623946,19321.58619,2.49004,48.15737,High-cost,1,Rising,"Vulnerable, Prices Rising",81.26442998,84.97769932,91.88475375,9.311522802,58.56366957,16.8,6.8,537.1287363,30.5
17031031200,5.11,0.887902331,0.172778,636,7.8,91.9,34.2,8.4,32,5.1,10.2,84.25,93.8,,59.1,20.6,,10.5,23.2,8.9,20.43119421,8.371231262,60640,3,UPTOWN,0.939,21,18,C,782,289700,33.24911572,1.99,42.03216374,45.3688029,47099.38167,9.173977,41.63012,High-cost,1,Rising,"Vulnerable, Prices Rising",82.89609989,87.43046009,95.50743188,9.401444912,71.52594163,20,7.2,585.2687034,28
17031031300,5.11,0.887902331,0.403265,2122,25.1,77.7,23.9,8.5,25.3,5.9,10.3,84.25,93.8,,56.4,20.9,,19.8,11,2.8,13.00631247,21.43608627,60640,3,UPTOWN,0.95,20,20,,956,164100,32.75907417,1.8,31.15676204,50.26729034,31151.49074,5.380289,39.86305,High-cost,1,Rising,"Vulnerable, Prices Rising",82.15386526,86.34224709,95.29968145,9.346213102,71.52594163,20,7.2,585.2687034,28
17031030604,0.2,1.462765957,0.279801,522,13,65,28.3,8.4,26.7,5.4,10.8,46,83.2,,48.2,23,,24.7,6,4.2,9.958133971,20.27511962,60660,77,EDGEWATER,0.969,77,46,C,1029,170900,36.27392344,1.41,27.94739314,51.85512367,43676.97905,7.092532,43.25975,High-cost,1,Rising,"Vulnerable, Prices Rising",79.78972591,82.84301613,86.74989808,9.337665558,58.56366957,16.8,6.8,537.1287363,30.5
17031031400,5.11,0.887902331,0.448229,4443,19.5,35.6,13.2,8.7,23,6.2,10.4,36.75,67.1,,69.7,10.2,,14.5,6.6,5.5,4.739336493,20.39975273,"60640,60613",3,UPTOWN,0.992,1944,370,,1191,208600,16.5464661,1.66,31.01160862,76.17481203,8439.825734,2.620232,35.02488,High-cost,1,Rising,"Vulnerable, Prices Rising",82.64381281,87.300722,97.5744943,9.324975332,71.52594163,20,7.2,585.2687034,28
17031031100,5.11,0.887902331,0.335784,1617,19.9,43.3,15.2,8.4,34.5,0,10.7,84.25,93.8,,72.6,2,,8.2,20.8,17.2,10.17987745,11.87981815,60640,3,UPTOWN,0.935,20,18,C,1228,354700,18.48191342,1.96,33.72243839,65.57878633,23824.71505,0.475573,28.96671,High-cost,0,Rising,0,83.02090899,87.40485858,96.20288188,9.53263998,71.52594163,20,7.2,585.2687034,28
17031030101,0.2,1.462765957,0.197221,273,12.9,72.8,21.9,8.6,26.7,4.4,11.4,46,83.2,,51.6,27.6,,15.2,16.1,4.9,16.77282378,14.91507431,60660,77,EDGEWATER,0.642,9,5,C,976,233500,39.09235669,1.49,44.11915768,52.24130708,76672.31539,9.399076,42.37288,High-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",80.12820877,83.25295651,87.45401974,9.430247784,58.56366957,16.8,6.8,537.1287363,30.5
17031030500,0.2,1.462765957,0.294582,2159,22.2,45.6,17.1,8.7,36.6,5.1,10.5,46,83.2,,78.9,5.4,,7.1,22.9,8.5,8.556316117,9.800871189,60660,77,EDGEWATER,0.855,75,31,C,1363,304100,24.23771002,2.3,41.77518849,60.27499071,26933.45238,0.891021,36.12063,High-cost,0,Rising,0,81.28216968,85.06213061,92.03012138,9.476054192,58.56366957,16.8,6.8,537.1287363,30.5
17031030102,0.2,1.462765957,0.155761,136,6.6,56.4,20.5,8.4,26.7,0,11.4,46,83.2,,58.1,16,,13.8,9.2,11.3,4.032556419,13.31853496,60660,77,EDGEWATER,0.625,4,3,C,1005,184400,30.52164262,1.45,23.07692308,56.16883117,61773.07836,5.429864,51.47059,High-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",79.91466731,83.00721113,86.20436545,,58.56366957,16.8,6.8,537.1287363,30.5
17031030601,0.2,1.462765957,0.188955,312,10.7,81.8,36,8.4,26.7,0,11.4,46,83.2,,65.9,17.7,,15.6,18.1,0.9,13.62487361,15.52072801,60660,77,EDGEWATER,0.953,26,23,C,944,172100,38.19514661,1.69,39.42307692,51.22529644,68277.53785,15.33401,41.14372,High-cost,1,Rising,"Vulnerable, Prices Rising",80.69118337,83.92703213,89.26580231,9.374279976,58.56366957,16.8,6.8,537.1287363,30.5
17031030103,0.2,1.462765957,0.183671,209,13.9,55.5,14.3,8.5,26.4,0,11.4,46,83.2,,57.2,20.8,,14.7,15.2,6.9,6.34991119,5.41740675,60660,77,EDGEWATER,0.738,15,5,C,1019,168100,25.35523979,1.86,23.25327511,46.67036626,67327.6019,1.528384,36.57205,High-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",79.50612254,82.43984052,85.05664321,9.488531113,58.56366957,16.8,6.8,537.1287363,30.5
17031151200,1.84,0.772200772,0.294657,1515,13.4,42.6,16.9,9.7,93,4.7,10.8,132.5,82.1,,77.6,0.7,,2,49.2,19.8,19.83304548,10.50662061,60634,15,PORTAGE PARK,0.667,3,3,C,948,283400,38.97524467,2.96,66.72144618,27.29970326,13724.59557,2.136401,43.0567,High-cost,0,Rising,0,84.35446605,89.24850669,100.3913029,10.50744343,67.09911316,26.9,9.7,480.3288371,27.7
17031150800,1.84,0.772200772,0.308327,1813,18.8,54,21.7,9.3,92.4,5.2,10.5,181.75,103.8,,58.7,1,,8.1,47,31.3,19.16649889,10.8516207,60641,15,PORTAGE PARK,0.75,4,4,C,1044,294100,31.38715522,3.24,75.25342874,26.09489051,19460.64726,1.132976,38.64043,High-cost,1,Rising,"Vulnerable, Prices Rising",84.25678032,88.92324672,99.80570194,10.49351311,67.09911316,26.9,9.7,480.3288371,27.7
17031190402,1.84,1.5625,0.274568,1520,15.9,70.1,18.4,9.6,96.6,4.6,10.8,132.5,82.1,,73.1,1.5,,0.7,71.4,24.4,25.96913137,9.152907394,"60639,60634",19,BELMONT CRAGIN,0.667,3,3,B,1076,261700,38.81909548,3.61,75.58962264,18.32979476,22067.07282,7.016509,40.97877,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",84.79485808,89.6726191,100.7229309,10.49229892,50.53601595,32.8,10.8,404.507368,27.2
17031062500,1.84,0.358422939,0.238841,429,17.5,3.4,10.4,9.2,75.1,5.1,10.5,32,49.7,,88,2.6,,8.4,8.5,1,14.85714286,5.079365079,60657,6,LAKE VIEW,0.75,4,4,C,1983,496700,6.412698413,2.22,43.3988764,83.53293413,25336.38659,0,31.03933,High-cost,0,Rising,0,84.5396154,89.24673975,98.64217694,10.2475605,67.97295166,14.1,6.4,582.9029278,30.7
17031151002,1.84,0.772200772,0.269451,1559,15.7,78.2,24.5,9.1,94.7,5.3,10.7,181.75,103.8,,61.5,1.2,,2,69.6,34.7,24.86373166,7.903563941,60641,15,PORTAGE PARK,0.667,3,3,C,1048,280200,39.45492662,3.08,68.53860881,21.2006717,19389.83428,5.169113,38.22591,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",84.22403952,88.6563273,99.49287539,10.59555626,67.09911316,26.9,9.7,480.3288371,27.7
17031151100,1.84,0.772200772,0.299435,1649,17,76.1,17.5,9.5,95.4,4.9,10.7,132.5,82.1,,66,1,,7.4,55.2,25.5,23.19248826,11.83098592,"60641,60634",15,PORTAGE PARK,0.5,2,2,C,1038,277300,41.25821596,3.35,71.54929577,23.85673169,20869.75899,3.830986,46.30986,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",84.59959816,89.428783,100.4260259,10.50669893,67.09911316,26.9,9.7,480.3288371,27.7
17031161200,1.84,1.407129456,0.32248,1506,19.1,48.9,25.3,9,93,4.3,10.6,181.75,103.8,,79.3,0.7,,4.7,63.5,15.1,22.52427184,8.349514563,60641,16,IRVING PARK,0.93,16,15,C,1080,269700,33.10679612,3.06,71.18997912,32.74288782,15454.41556,6.5762,41.33612,High-cost,1,Rising,"Vulnerable, Prices Rising",83.94700525,88.35868663,98.90090453,10.72219785,56.37857777,29.9,10.7,454.3016727,29.4
17031190200,1.84,1.5625,0.287127,1652,16.7,77.2,19.3,9.4,97,5.1,10.6,346.75,123.9,,56.7,2.9,,1.4,82.8,39,27.80938834,8.374822191,"60641,60639",19,BELMONT CRAGIN,0.245,7,2,C,1085,268900,40.06045519,4.11,76.87934302,19.70233877,22066.24334,3.537587,51.48452,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",84.26864242,88.90524785,100.1547452,10.55641899,50.53601595,32.8,10.8,404.507368,27.2
17031190300,1.84,1.5625,0.27261,1535,15.2,66.9,21.8,9.5,97.2,4.8,10.6,132.5,82.1,,71.1,2.1,,0.7,65.3,25.3,21.91508582,7.136404697,"60641,60639,60634",19,BELMONT CRAGIN,0.625,4,3,B,855,257500,42.09575429,4.1,60.02290951,17.48009692,21710.66368,2.863688,48.6827,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",84.34133184,89.09510394,100.4381999,10.50717044,50.53601595,32.8,10.8,404.507368,27.2
17031831700,1.84,0.772200772,0.252226,1444,15.1,69.6,29.9,9,90.3,5.7,10.5,92,78.6,,59.4,1.5,,8.8,62.5,30.1,25.48,7.4,"60641,60630",15,PORTAGE PARK,0,3,1,C,1092,250800,34.56,3.66,73.29842932,37.07571802,12164.58036,6.413613,54.45026,High-cost,0,Rising,0,84.01697923,88.3404371,98.04045274,10.48885655,67.09911316,26.9,9.7,480.3288371,27.7
17031161300,1.64,1.407129456,0.267418,1536,19.3,76.2,16.3,9,90,4.4,10.6,181.75,103.8,,82.8,3.1,,2.1,58.8,11.8,19.31615208,8.394998724,60641,16,IRVING PARK,0.75,4,4,C,966,278700,34.19239602,3.16,59.37931034,24.24503883,20398.21224,2.275862,43.17241,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",84.11434392,88.33865049,98.52942839,10.93541837,56.37857777,29.9,10.7,454.3016727,29.4
17031210400,1.64,1.390644754,0.238467,776,11.3,85.4,19.8,9,91.9,0,10.7,346.75,123.9,,71.8,2.3,,1.5,66.4,24.3,23.64082778,11.18905647,"60641,60639",21,AVONDALE,0.5,2,2,C,1062,268900,30.16485444,2.89,66.29213483,21.27906977,17516.49628,2.757916,43.10521,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",84.07470734,88.52749253,98.90873636,10.82341321,38.49719731,25.6,12.8,382.4784586,37
17031191000,1.84,1.5625,0.237486,981,11.9,81,29.3,9.4,94.8,5.3,10.6,346.75,123.9,,59.3,1.5,,5.3,87.3,34,27.57450019,8.487363259,60639,19,BELMONT CRAGIN,0.776,7,5,C,972,234400,31.30894002,3.95,73.30567082,12.23657376,15809.02135,8.713693,46.88797,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",84.49804051,88.90856585,99.70319258,10.42088461,50.53601595,32.8,10.8,404.507368,27.2
17031190702,1.84,1.5625,0.296693,1159,18.1,93.1,38.5,9.6,97.6,4.9,10.6,346.75,123.9,,59.3,5.7,,0,84.9,35,30.73745094,4.813055154,60639,19,BELMONT CRAGIN,0.5,2,2,C,1008,225700,40.65275769,3.41,76.10497238,11.92565823,32694.57745,10.01381,56.35359,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",84.469707,89.36346025,100.7212554,10.57554865,50.53601595,32.8,10.8,404.507368,27.2
17031190602,1.84,1.5625,0.30444,1708,18.7,80.5,22.5,9.7,97,4.9,10.7,346.75,123.9,,50,2.8,,2.9,80.3,43.7,22.62838802,9.254636234,60639,19,BELMONT CRAGIN,0.667,3,3,C,1009,215000,40.04992867,3.98,83.61462729,14.33032616,23375.8275,8.509142,42.19409,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",84.73525018,89.72750738,100.441046,10.51538491,50.53601595,32.8,10.8,404.507368,27.2
17031190800,1.84,1.5625,0.261154,1592,15,88.1,25.3,9.5,96.9,5.5,10.6,346.75,123.9,,45.8,1.7,,0.7,86.1,51.6,27.81411829,7.645134914,60639,19,BELMONT CRAGIN,0.8,5,5,C,1057,255000,35.67729627,4.42,74.00398406,15.75268817,28738.63309,5.478088,46.96215,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",84.4234878,89.14479977,100.5164265,10.53657182,50.53601595,32.8,10.8,404.507368,27.2
17031190900,1.84,1.5625,0.323727,905,17.8,80.4,35.9,9.5,94.9,4.9,10.6,346.75,123.9,,48.6,6.2,,0,88.9,44.9,24.51714624,9.18407568,60639,19,BELMONT CRAGIN,0.667,3,3,B,943,271300,34.09538825,3.73,77.31092437,11.06161841,20883.76329,8.543417,48.59944,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",84.27716354,88.92740795,100.0883254,10.50588131,50.53601595,32.8,10.8,404.507368,27.2
17031050800,0.82,0.655737705,0.296052,610,26,4.1,11.3,9,76.4,4.2,10.6,172.25,82.6,,91.6,1.6,,2.6,12.4,4.2,24.02196294,4.667124228,60618,5,NORTH CENTER,0.5,2,2,C,1525,709200,8.510638298,2.87,49.34210526,72.74453941,23176.8934,1.151316,26.97368,High-cost,0,Not_Rising,0,84.51827576,89.1424175,99.02150079,10.34033012,51.16240717,15.7,5.6,449.2207631,20.1
17031191100,1.84,1.5625,0.289876,2270,18.7,81.8,29.8,9.5,95.5,5.4,10.6,346.75,123.9,,51.9,4.4,,1.9,88.1,41.4,32.91900561,4.958567228,60639,19,BELMONT CRAGIN,0.75,4,4,C,938,219900,33.21304464,4.16,75.62776957,9.495192308,23562.16881,5.416051,50.12309,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",84.32304908,88.85774657,99.74102389,10.60891962,50.53601595,32.8,10.8,404.507368,27.2
17031040800,1.02,0.583090379,0.322747,867,29,26.2,11.2,8.8,58.2,4.5,10.5,172.25,82.6,,80.8,3.6,,5.6,13.9,10.1,16.40240569,10.60688901,"60625,60618",4,LINCOLN SQUARE,0.982,83,64,C,1396,393600,12.62985238,2.39,50.68153656,63.92663043,21758.02399,0,27.13755,High-cost,0,Not_Rising,0,82.83377198,86.69629204,96.26912712,10.53997421,63.39907481,19.1,6.3,515.967578,27.7
17031031900,1.02,0.887902331,0.281998,908,22.1,38.3,14.1,8.7,44.1,5.1,10.6,84.25,93.8,,77.8,6.9,,4.8,11.8,10,11.6913484,9.275136399,"60640,60613",3,UPTOWN,0.927,41,20,C,1161,331600,13.60093531,2.16,34.28571429,71.83770883,25792.34812,1.190476,32.14286,High-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",82.91619636,86.84388673,95.73138894,9.844490051,71.52594163,20,7.2,585.2687034,28
17031031800,1.02,0.887902331,0.270108,673,18,19.8,11.6,8.6,45.9,5,10.6,84.25,93.8,,82.7,2.6,,7.2,11,7.6,14.48572967,5.815831987,60640,3,UPTOWN,0.625,4,3,C,1123,348200,11.47011309,2.29,40.37267081,69.95427825,20453.37627,3.416149,31.36646,High-cost,1,Rising,"Vulnerable, Prices Rising",83.54238201,87.83162396,97.04361745,9.76472044,71.52594163,20,7.2,585.2687034,28
17031040201,1.02,0.583090379,0.264487,1912,18.3,34.5,13.2,8.7,53.4,5.6,10.5,140.75,83,,70.1,2.5,,8.6,26.3,18.7,17.31243651,7.54607459,60625,4,LINCOLN SQUARE,0.934,18,16,B,1321,369500,21.84008127,2.36,52.93720459,58.08853119,24739.81075,2.734639,42.26874,High-cost,0,Not_Rising,0,83.31641493,87.33033366,96.57236371,10.00699878,63.39907481,19.1,6.3,515.967578,27.7
17031040402,1.02,0.583090379,0.362063,2127,22.5,13.8,9.5,8.6,48.3,4.9,10.5,140.75,83,,81.2,1.3,,6.4,15.8,11.2,20.66805846,4.042512811,"60640,60625",4,LINCOLN SQUARE,0.982,277,118,C,1235,397100,8.483583223,2.48,43.95129615,76.82957711,22646.97138,2.631579,31.89317,High-cost,0,Rising,0,83.25738304,87.62343463,97.0664867,9.777079344,63.39907481,19.1,6.3,515.967578,27.7
17031050100,1.02,0.655737705,0.270197,1121,17.4,5.8,9.8,8.9,54.1,4,10.3,36.75,67.1,,81.8,2.7,,7.3,8.9,7,19.37019407,6.481142439,"60618,60613",5,NORTH CENTER,0.9,42,30,C,1568,478200,9.007689491,2.74,53.18021201,73.60594796,21137.31029,0,20.67138,High-cost,0,Not_Rising,0,83.77634019,88.20701103,97.45824972,10.15742683,51.16240717,15.7,5.6,449.2207631,20.1
17031040700,1.02,0.583090379,0.299766,1163,26.6,18.8,13.3,8.7,55.6,4.2,10.5,140.75,83,,83.2,2.4,,2.7,15.6,11.6,19.06976744,6.627906977,60625,4,LINCOLN SQUARE,0.875,8,8,C,1349,380800,12.99418605,2.12,50.51150895,68.27956989,26044.96439,2.429668,31.39386,High-cost,0,Not_Rising,0,83.02827869,86.9337552,96.1092065,10.43335152,63.39907481,19.1,6.3,515.967578,27.7
17031060500,5.11,0.358422939,0.382012,1174,33.7,75.4,42.1,8.6,38.5,5.1,10.5,36.75,67.1,,79.7,5.6,,10.5,17.6,4.2,14.44015444,32.04633205,60613,6,LAKE VIEW,0.5,2,2,C,429,758100,21.23552124,2.36,29.04509284,48.66156788,14692.58085,1.724138,32.22812,High-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",83.63490535,87.95530887,97.94396609,9.754118443,67.97295166,14.1,6.4,582.9029278,30.7
17031050200,1.02,0.655737705,0.297332,2309,24.2,26.6,10.8,8.8,61.9,5.4,10.4,172.25,82.6,,89.4,1.2,,3.7,7.9,5.3,26.42238998,14.32517032,60618,5,NORTH CENTER,0.949,23,21,C,1281,579400,9.998158718,2.85,55.66636446,63.31556233,21565.61287,1.450589,36.76337,High-cost,0,Not_Rising,0,84.08554132,88.65460254,98.29904579,10.3913826,51.16240717,15.7,5.6,449.2207631,20.1
17031140800,1.02,1.429772918,0.312118,2838,29.5,36.7,22.3,8.7,59.9,5,10.6,172.25,82.6,,61.2,5.5,,11.5,35.2,21.8,21.02572048,9.637434149,"60625,60618",14,ALBANY PARK,0.966,37,33,B,1118,460300,29.5010846,2.27,53.93963152,58.11235955,23399.58181,4.076833,29.59624,High-cost,0,Rising,0,83.21860771,87.1969258,96.4325596,10.65110073,44.62242527,22.6,4,397.6728729,26.6
17031050300,1.02,0.655737705,0.292253,1237,23.1,30.7,10.8,8.9,64.8,0,10.4,172.25,82.6,,80.7,0,,11.3,24,8,22.18141755,11.678296,60618,5,NORTH CENTER,0.978,84,65,C,1375,557200,18.72934264,2.61,62.46575342,61.50049358,18557.80915,2.191781,30.31963,High-cost,0,Rising,0,83.66708876,88.12752724,97.77146817,10.6521527,51.16240717,15.7,5.6,449.2207631,20.1
17031060100,5.11,0.358422939,0.335642,1450,30.7,7.1,7.3,8.8,38.5,0,10.6,36.75,67.1,,86.3,4.6,,3.2,10.7,5.9,20.96774194,5.750350631,60613,6,LAKE VIEW,0.916,15,13,C,1461,399100,9.92286115,2.7,43.35494327,77.97456857,22690.10883,0,26.33712,High-cost,0,Not_Rising,0,83.43768753,87.43501449,97.48041942,9.85644722,67.97295166,14.1,6.4,582.9029278,30.7
17031160602,0.61,1.407129456,0.404512,2316,29.7,23.4,18.5,8.8,68.1,4,10.5,172.25,82.6,,66,3,,10.4,43.3,19.6,18.22874219,7.144797609,60618,16,IRVING PARK,0.981,326,126,C,1028,356700,35.23499049,2.74,62.0665742,46.64048866,16704.75274,0,38.55756,High-cost,0,Not_Rising,0,83.35648428,87.61069155,97.63253374,10.92756605,56.37857777,29.9,10.7,454.3016727,29.4
17031843700,1.64,0.655737705,0.258748,3428,15.7,24.3,25,9,78.2,5.8,10.8,172.25,82.6,,81.1,2.6,,7.3,27.1,9,28.00917081,7.069163164,60618,5,NORTH CENTER,0.953,27,23,,1331,487100,19.44975162,3.05,59.2893401,55.36556604,5625.786497,0.609137,32.58883,High-cost,0,Rising,0,83.93408513,88.27934236,97.59872791,10.52313554,51.16240717,15.7,5.6,449.2207631,20.1
17031060400,1.84,0.358422939,0.278043,1195,24.1,6.8,13.4,9,53.3,4.9,10.5,36.75,67.1,,89.2,0.8,,4.2,9.6,5.2,21.11669754,3.572373644,60613,6,LAKE VIEW,0.75,4,4,C,1451,629900,5.768721884,2.63,49.03100775,81.04050279,30113.01245,2.45478,27.71318,High-cost,0,Not_Rising,0,84.04134767,88.38677551,98.28500783,9.957657814,67.97295166,14.1,6.4,582.9029278,30.7
17031210900,1.84,1.390644754,0.220719,1434,13.3,40.7,15.1,9,76.4,5.8,10.6,172.25,82.6,,83.9,2.4,,4.8,40.7,9,22.58481422,9.143780291,"60618,60647",21,AVONDALE,0.875,8,8,D,1214,354000,20.96930533,2.52,50.20080321,54.9836219,14433.81107,1.606426,48.91566,High-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",84.33685029,88.95206955,98.80988482,10.48922195,38.49719731,25.6,12.8,382.4784586,37
17031830700,5.11,0.887902331,0.434893,3103,26.7,74.7,25.7,8.2,34.5,5,10.4,36.75,67.1,,49.2,39.4,,8.2,10.1,2.1,13.80991064,8.502572434,"60640,60613",3,UPTOWN,0.919,113,64,,771,262800,26.83455185,2.19,29.44539737,45.94115562,11096.27427,6.060606,42.53859,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",82.33994261,86.50491566,94.82669924,9.495330652,71.52594163,20,7.2,585.2687034,28
17031031700,5.11,0.887902331,0.281589,1639,22.4,52.9,15.8,8.6,34,4.9,10.5,84.25,93.8,,60.8,22.5,,5.8,10.1,9.3,11.11941414,5.111343596,"60640,60613",3,UPTOWN,0.92,17,14,C,944,297800,17.38155732,1.9,31.01104503,52.93896714,36294.07656,2.378929,43.44378,High-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",81.59450347,85.74682653,92.65313477,9.599541187,71.52594163,20,7.2,585.2687034,28
17031831900,1.84,0.358422939,0.268686,1003,21.5,5,6.6,9,67.5,5.2,10.5,36.75,67.1,,87.4,1.4,,4.8,8.2,6.4,14.48678338,2.162718847,"60657,60613",6,LAKE VIEW,0.446,11,4,C,1703,544700,7.723995881,2.34,32.54086181,85.88879528,23262.8094,0.817236,22.06538,High-cost,0,Not_Rising,0,84.23522445,88.81635803,99.16049612,10.1202445,67.97295166,14.1,6.4,582.9029278,30.7
17031051200,1.84,0.655737705,0.321252,628,28,5.7,6.3,9.1,77.2,4.7,10.7,172.25,82.6,,82.4,6.8,,4.1,5.3,6.8,23.0238394,4.077791719,"60657,60618",5,NORTH CENTER,0.667,3,3,C,1686,822000,4.077791719,3.08,56.87919463,81.68316832,25075.27885,0,16.61074,High-cost,0,Not_Rising,0,84.49380838,89.21205978,99.10563124,10.29806519,51.16240717,15.7,5.6,449.2207631,20.1
17031050700,1.84,0.655737705,0.332018,669,30.3,2.5,9.4,9,75.5,4.2,10.6,36.75,67.1,,94.9,0.2,,2.3,3.2,2.2,20.99378882,6.832298137,"60657,60618,60613",5,NORTH CENTER,0.322,22,5,C,1801,457400,4.409937888,2.43,54.85294118,77.3538961,25375.67944,2.941176,33.52941,High-cost,0,Not_Rising,0,84.47066906,89.12369817,99.2969654,10.25735283,51.16240717,15.7,5.6,449.2207631,20.1
17031050600,1.84,0.655737705,0.269673,1094,22.3,3.2,7.2,9,70.2,5.3,10.5,36.75,67.1,,93.8,0.1,,4.3,5.1,1.8,14.9288011,6.614607258,"60657,60618,60613",5,NORTH CENTER,0.932,18,16,C,1730,484400,6.798346348,2.13,36.44688645,78.69302581,16966.95694,1.739927,32.50916,High-cost,0,Rising,0,84.1605784,88.44031646,98.54683805,10.21859455,51.16240717,15.7,5.6,449.2207631,20.1
17031062600,1.84,0.358422939,0.247374,854,14,7.6,8.3,9.3,74.3,5.4,10.4,30.5,40.2,,80,1.3,,11.9,7.2,6.8,25.65400844,2.53164557,"60614,60657",6,LAKE VIEW,0.843,23,11,C,1584,654800,15.52742616,2.76,54.52674897,87.4445149,18599.76638,1.028807,15.9465,High-cost,0,Not_Rising,0,84.90859477,89.67589593,99.71356744,10.29275703,67.97295166,14.1,6.4,582.9029278,30.7
17031062700,1.84,0.358422939,0.239692,955,18.4,7.6,9,9.3,72.2,4.4,10.4,30.5,40.2,,94.8,0.3,,1.9,5.1,2.2,22.56499133,7.140381282,"60614,60657",6,LAKE VIEW,0.625,4,3,C,1786,610100,4.748700173,2.9,57.11662075,82.70295203,22984.21138,0.642792,20.38567,High-cost,0,Not_Rising,0,84.67797676,89.32955425,98.71355651,10.25271416,67.97295166,14.1,6.4,582.9029278,30.7
17031051300,1.84,0.655737705,0.312059,1238,26,1.5,2.4,9.2,76.3,0,10.7,30.5,40.2,,88.9,3.1,,4,6.6,4,25.15923567,3.184713376,"60657,60614,60618",5,NORTH CENTER,0.449,7,3,C,1960,522900,6.935598018,2.51,65.17055655,80.96385542,22729.58179,0,12.38779,High-cost,0,Not_Rising,0,84.37508733,89.33519149,99.72767796,10.31226635,51.16240717,15.7,5.6,449.2207631,20.1
17031050900,0.82,0.655737705,0.285271,542,23.2,8.4,9.4,9,78.7,4.5,10.7,172.25,82.6,,79.7,2.2,,8.5,14.1,9.5,21.2749616,10.906298,60618,5,NORTH CENTER,0.469,14,5,C,1626,537300,13.3640553,2.53,65.92592593,68.81496881,20723.23062,0,36.2963,High-cost,0,Not_Rising,0,84.02032362,88.32782633,98.27798498,10.42617416,51.16240717,15.7,5.6,449.2207631,20.1
17031051000,0.82,0.655737705,0.274798,520,21.9,15.2,9.1,9,78.1,5,10.7,172.25,82.6,,86.9,2.3,,5.8,27,5,26.25145518,7.508731083,60618,5,NORTH CENTER,,,,C,1715,515200,13.91152503,2.49,53.08123249,70.35803497,26702.53019,0,25.07003,High-cost,0,Not_Rising,0,84.07077306,88.50690987,98.57471948,10.37614346,51.16240717,15.7,5.6,449.2207631,20.1
17031050500,0.82,0.655737705,0.293037,2267,25.3,14,7.7,9,75,5.6,10.6,172.25,82.6,,89.8,0.6,,2.8,7.6,6.8,30.911188,4.663041687,60618,5,NORTH CENTER,0.97,61,45,C,1705,695400,7.530070852,3.3,65.3427896,78.16918879,24087.00463,1.560284,17.58865,High-cost,0,Not_Rising,0,83.87774647,88.12128684,97.83395143,10.39142418,51.16240717,15.7,5.6,449.2207631,20.1
